filename,text
"./log-card-101-assorted-gear-1.jpg","SS
aa) | AssortedGear |
wae =
= i= >
PSN pC / \ =
Preparation is key whether you are
wandering into the wilderness or expect
other dangers to come your way.
When purchased, immediately
discard to swap one of your skill
marks for either @2@ or YZY."
"./log-card-102-wily-fellows-1.jpg","Ż śą Wily Fellows | /

Tarimar, our firstborn, was |

kidnapped! If we tell the =
authorities, the crooks threaten to | =
hurt him. We can't trust them even 43
if we pay the ransom they demand.

Our darling was last seen by our
servants at our log house. Please go find
clues from there. You are our only hope!

- Furowine and Censenne, the
steppe polecat industrialists

1 space north-west of Teshune

& Visit the log house @ 0226
Wt Place on the noticeboard."
"./log-card-103-wily-fellows-1.jpg","i Wily Fellows | /
Tarimar, the steppe polecat ! |
teena | EZ
ge son oftwo Hezembian ian
industrialists, was kidnapped by Sprz
a scrappy group ofvagabonds (3
who call themselves the Wily
Fellows. You found out the address
of their hiding place in Chabahr.
Now is the time to execute your
rescue plan and reunite the teenager
with his worrying parents.
Chabahr
© Rescue Tarimar @ 0227
at Place © 143 from ABA to the
back of the quest slot. Diłscami.."
"./log-card-104-charred-views-1.jpg","YB Charred views) /
My metal factory requiresa — | |
steady supply of charcoal from =
Meratu. Lately, my charcoal | R
mounds have been sabotaged, SĄ
leaving my guards clueless.

Please go to the site and solve the
mystery. Talk to the head collier,
Ilhender. He s the only one I trust.

- Safur, the marbled
polecat entrepreneur
Meratu
Ś Meet Ilhender @ 0295

Bt Place on the noticeboard."
"./log-card-105-charred-views-1.jpg","Ż Charred Views | /
Soldiers of Nature are | |
responsible for sabotaging the =
charcoal mounds in Meratu. | r;
The organisation uses the Sugar 43
Dreams café in Arhin, near the
university, as their meeting place.
You should deal with the group
before the mounds’ owner, Safur,
does something reckless.
- Ilhender, the brown bear head collier
Arhin
E) Visit the café © 0296
Wt Place on the noticeboard."
"./log-card-106-trip-to-the-past-1.jpg","Ż Trip tothe past | /
Our department is conducting | |
a geological survey and would =
appreciate help with carrying | S
equipment and rock samples. SQ
The team members are already

in Chabahr, spending their free
time at the local taverns. Sign up by
talking to the leader, Yumeren.
- Ziryna, the steppe polecat
professor of geology
Chabahr
& Meet Yumeren @ 0300"
"./log-card-107-bag-of-troubles-1.jpg","Ż Bag of Troubles | /
Two owl spies stole some of | aa
my documents with sensitive | =
information on them. I bet AŻ
they are seeking a buyer jor 4
them in Arhin as we speak.
Go to the Sinking Sorrow tavern and
pose as a potential buyer. Folk there
can deliver the message to the owls.
- Bukamal, the grey heron
Gemsedian courier
Arhin
Ś Visit the tavern © 0298
Bt Place on the noticeboard."
"./log-card-108-great-labour-1.jpg","Ż _._ dreatlabour | /
We are building underground | |
highways all through the hills =

to allow folks to travel with (AS
unparalleled speed and comfort. 43
If you re ready to lend your
coin or talents to contribute to the
greatest work ever forged by mortal
beings, meet Murzdi at the dig site!
- Linnard, the long-nosed
mole labour secretary
2 spaces north of Hezembi
GS) Meet Murzdi © 0301
Wt Place on the noticeboard."
"./log-card-109-great-labour-1.jpg","Ż GreatlLąbour | /
The Grand Mole Efforts Labour | sal
Group is close to completing our | =
new underground tunnel system. | o
To do so, we need to establisha 43
central station for the operation.
Overseer Murzdi needs help with the
management side of things in order to

finish this groundbreaking project.
- Linnard, the long-nosed
mole labour secretary
1 space south-west of Teshune
GS) Meet Murzdi © 0302
Wt Place on the noticeboard."
"./log-card-110-era-of-trade-masters-1.jpg","Ż Gra of Trade masters | /
Hezembi s market is even more | |
chaotic than usual without its | ©
Floating Manager. The trading (is
competition hosted to select the 83
new manager is co-organised
by our company, Green Scales.
Please go to Hezembi and oversee
the event! I have already informed
the head judge of your arrival.
- Bammlann, the snowy owl supervisor
Hezembi
Q Meet the head judge (ZAUIEY
Bt Place on the noticeboard."
"./log-card-111-alone-together-1.jpg","Seeking closure, you re headed
towards a new land, Galzyr.
An information broker resides =
there who might know answers 48
to the questions haunting you. sa
5 S&S: _-| During setup,
2 do not place
8 : .
U your figure
mać RZ on the game
u 3 TRG: board.
UVES
Nn | R Cannot be
| ! abandoned.
e 4 Start your adventure SZAWEŻY4
_ > 0%"
"./log-card-111-buried-secrets-1.jpg","Lh | Buried Seerets | /
Following a map, you ve come
to Galzyr in search of treasure. 9
Business as usual, but what =.
surprises could the place you — !
grew up in possibly offer? 2
""> During setup,
] do not place
3 ee | your figure on
AN + the game board.
ANO Cannot be
| osa | abandoned
| 4 Start your adventure SZAŁ"
"./log-card-111-chasing-legends-1.jpg","You ve come to Galzyr in search
of White Fang, the hero of your ss
favourite childhood stories. And =
there s no better way to start &
than from the very beginning. ZE
During setup, do not place your
figure on the game board.
Sry pęd Cannot be
Xs abandoned.
e 4 y
mo |
| 4 Start your adventure $gAĄNUEE"
"./log-card-111-friend-in-need-1.jpg","With the help of a friend, you ve
come to Galzyr for a fresh start. It Gł
is time to leave your old life behind Gian
and experience the adventures
you ve always yearned for. z
During setup, do not place your
figure on the game board.
A
R Cannot be
— i abandoned.
x a}
4 Start your adventure CZAJE"
"./log-card-111-test-of-will-1.jpg","i | Test of Will | /
You ve been summoned to Galzyr
by your old associates. The details BBBĄ
were scarce, but it seems that the (ilar
matter concerns Sofron, your late 8

squirrel colleague and friend.

(© - 4 During setup,
do not place
your figure on

| the game board.

6 9 A. Cannot be
4 ®\ abandoned.
\ 4 Start your adventure SZĄUUEY/"
"./log-card-112-kharimias-vacation-1.jpg","Ż Kharimia’s Vacation | /
I must see the Halls of Wonder sg zł
with my own eyes. Take me there! | ©
| mh,
When picked up, take ND
@ 280 from HEL. |
If you leave the spaces below or
Kharimia @ is not with you, abandon.
~e@-@ .
Rienshtum
& Visit the fair centre (ZANE
AE Return Kharimia © to Git.
Place on the noticeboard."
"./log-card-113-kharimias-vacation-1.jpg","Ż Kharimia’s Vacation | /
The Ducal Museum is next | Ee”
on my list of places to visit. | ©

| as
When picked up, take r
@ 280 from HEL. |
If you leave the spaces below or
Kharimia @ is not with you, abandon.
4 Oarewan
joey
E Rienshtum © Ra 3
Sarewar
& Visit the museum & 0050
AE Return Kharimia © to GIL.
Place on the noticeboard."
"./log-card-114-kharimias-vacation-1.jpg","Ż Kharimia’s Vacation | /
I hoped to end my little vacation gg zł
at the serenity of Yezden’s temples. | ©
| oh,
When picked up, take R
@ 280 from iit. |
If you leave the spaces below or
Kharimia @ is not with you, abandon.
z Uozden CA way area"" 1
i 7 W ) 43 ?
an oe ee =
Yezden
& Visit the temples @ 0051
AE Return Kharimia © to GIL.
Place on the noticeboard."
"./log-card-115-catch-aysala-1.jpg","Ż | Catch Aysala | /
A troublemaker needs to be caught. @
If you are Aysala, you —
cannot abandon this quest 4, =
move, or become a partner sq.
A > You are Aysala ~~
Al Surprise! © 0039
@ with Aysala
Confront Aysala @& 0040
65) with Aysala
Ambush Aysala & 0041
at Shuffle 8263 (if available in Hii)
into the event deck. Diseane."
"./log-card-115-catch-bumir-1.jpg","Ż | Catch Bumir | /
We're looking for a vile criminal. |
G
If you are Bumir, you —
cannot abandon this quest 4, =
move, or become a partner sq.
A >> You are Bumir — >
Al Surprise! © 0033
@ with Bumir
Confront Bumir £© 0034
65) with Bumir
Ambush Bumir @ 0035
at Shuffle ©? 261 (if available in ii)
into the event deck. Discare."
"./log-card-115-catch-keridai-1.jpg","i ___ Catch Keridai — | /
A nefarious newt is on the loose. |
If you are Keridai, you ej
cannot abandon this quest 4, =
move, or become a partner sq.
A >» You are Keridai ~~
Al Surprise! © 0042
@ with Keridai
Confront Keridai © 0043
6 with Keridai
Ambush Keridai © 0044
at Shuffle @264 (if available in HRM)
into the event deck. Discare."
"./log-card-115-catch-mor-1.jpg","A rowdy lizard is avoiding justice. |
3
If you are Mor, you =
cannot abandon this quest 4, oO
move, or become a partner sq.
A >> You are Mor ~~
Al Surprise! © 0036
@ with Mor
Confront Mor & 0037
6 with Mor
Ambush Mor £© 0038
at Shuffle 8262 (if available in Hil)
into the event deck. Diseanel."
"./log-card-115-catch-noko-&-umi-1.jpg","i — Catch Noko & Umi | /
These wrongdoers must be caught. |
If you are Noko & Umi, you
cannot abandon this quest 4, =
move, or become a partner sq.
A You are Noko & Umi ""=
Al Surprise! © 0390
QQ with Noko 8 Umi
Confront Noko and Umi SZAWEJ
6) with Noko & Umi
Ambush Noko and Umi ques
at Shuffle 48425 (if available in iii)
into the event deck. Discare."
"./log-card-116-noble-cause-1.jpg","Ż | Noble Cause | /
Two mercenaries attemptedto — | p""
assassinate me, identified to be | ©
part of the Violet Arm by an Jie

eyewitness. Thank you for helping 83
me lose my guards! They would not ~
have let me crack the case on my own.
Let's visit the mercenary camp in
Teshune and find the culprits!
If Zano @ is not with you, abandon.
Teshune
EJ Visit the camp © 0068
Return Zano © to AAA. Place
Ut @ 147 from GA to the back
of the quest slot. Discard)."
"./log-card-117-runaway-prince-1.jpg","The incident in Rienshtum was | a
splendid! Vivenca s hirelings | ©
had no chance of kidnapping Się

me when you were around. &
They were instructed to deliver me
to the Silver Mirror inn, where Vivenca
is supposed to be waiting. I must visit
the inn to get to the bottom of this!

If Zano @ is not with you, abandon.
2 spaces south-west of Sarewar

(QD Visit the inn © 0078

Return Zano © to ABA. Shuffle
WF m 268 from GS into the
event deck. Dfiscentl."
"./log-card-118-runaway-prince-1.jpg","My old mentor, the polecat | p
fisher Dirdin, lives in the islet of | ©
Kishanu. She s keeping her eyes | =
on Hezembian spies and might 4
know more about the ominous |
conspiracy unveiled at the inn.
Shall we pay her a visit to unravel
the last mysteries around this case?
If Zano © is not with you, abandon.
1 space west of Hezembi
GS) Meet Dirdin © 0079
Return Zano © to AMA. Shuffle
WF m 268 from BS into the
event deck. Diseanel."
"./log-card-119-missing-marmot-1.jpg","Ż _ Missing Marmot | /
I'm worried about Jung, ! ga
one of the temple. EE
ples youngest (ian
apprentices, who has gone missing. Gis
Unfortunately, Icantleavemy 4
position at the temple to look
for him. Please go in my stead.

Our only hint is a brochure for
Rienshtum Arena. That should be a
reasonable place to look for him.

- Lin, the bobak marmot monk
Rienshtum

& Visit the arena © 0098
Bt Place on the noticeboard."
"./log-card-120-fertile-for-fame-1.jpg","Ż Fertile forFame | /
There s a renowned gentlefolk — | |
club in Sarewar that I visit ©
regularly to meet and chat ES
with my friends of the elite. Sa
The hottest new trend is to show
off by owning expensive and exotic
fruits. Jaori, my contact in Hezembi,
is renting pineapples. Can you get me
one before joining me at Sarewar?
- Olamide, the dodo entrepreneur
Hezembi
GS) Meet Jaori © 0102
Bt Place on the noticeboard."
"./log-card-121-fertile-for-fame-1.jpg","Ż Fertile for Fame | /
In a successful trip to Hezembi, | |
you met the old and charming =
fruit vendor, Jaori. With his help, SB
you managed to pickuparare ™&
sight in Galzyr: a pineapple.
Olamide asked you to join him
in Sarewar, at the Raised Snouts
gentlefolk club. He hopes to
impress his wealthy friends with
your hard-earned exotic fruit.
Sarewar
GS) Meet Olamide © 0103
U Place © 136 from ABA to the
back of the quest slot. Diłscami.."
"./log-card-122-high-hopes-1.jpg","2) MLE oce a. J
The balloon has been completed, | |
with a fancy burner and all. =
It just didn’t occur to Olamide | R
how hard it is to pilot the ią
craft. Based on Olamide’s
trusty source, a skilled pilot by the
name of Filokia lives in Yezden.

He recommends starting the search
from the local postal office. They should
know about her current whereabouts.
Yezden

Ś Visit the postal office Exar"
"./log-card-123-mercenarys-honour-1.jpg","Ż | Mercenary's Honour | /
Perriv s latest client, a gull !
called Naridua, is the owner of =
Persistent Barriers brickworks | 3
in Sarewar. However, Perriv |
worked mostly with Naridua’s son,
Uistro, who demanded Perriv infringe
the mercenaries code of conduct.
Your best bet to understand the whole
situation is to talk to Uistro directly.
He should be at his mother’s shop.
Sarewar
(© Meet Uistro © 0105
ee Place © 209 from ABA to the
back of the quest slot. Digeare)."
"./log-card-124-crossing-the-line-1.jpg","Ż Crossing thetine | /
Hezembi s new Floating Manager | |
has introduced unnecessarily strict | =
laws for everyone importing goods R

into the city. The line outside 43
the city is getting ridiculous.

Meet me and my partners north of the
city if you wish to help us. It's for the
best of the citizens waiting for our goods.
- Zhen, the giant panda
sale collaborator
1 space north of Hezembi
GS) Meet Zhen © 0074

Bt Place on the noticeboard."
"./log-card-125-draconic-descent-1.jpg","Ż _ Draconic Descent | /
Adventurer! Did you know that | |
one of the great dragons lived here | =
in Galzyr long ago? And that they | aS
were the ancestors of us scalefolk? SQ
Thats what my pa said at least.

I hear an expert is visiting
Arhin right now. Meet me there
and let s learn everything we
can about these big lizards!
- Zermin, the spiny-tailed lizard hunter
Arhin
& Meet Zermin © 0072
Bt Place on the noticeboard."
"./log-card-126-draconic-descent-1.jpg","Ż _ Draconic Descent | /
My pa was right! Now Ihave | |
0
proof that an ancient dragon — Mm
lives up north, sleeping in ice! a>
Just waiting for us to find it! Just SQ
thinking about it makes me shiver.

The legends said that hell return when
the time is right, and my pa always said
there's no time like the present. Come
to Yezden and let s find my ancestor!

- Zermin, the spiny-tailed lizard hunter
Yezden
(QD Find the dragon @ 0073

Wt Place on the noticeboard."
"./log-card-127-race-for-the-ages-1.jpg","Ż _ Race for the Ades | /
Listen. I'm not happy being — | |
©)
just the fastest runner in (AR
this town. Theressomekind | SN
of big race coming up in i
Sarewar, and I wanna win!

I've heard of a famous trainer there
who's coached many champions. Let S
find him and make him train me!
Come on! What are you waiting for?

- Ranguri, the red-necked wallaby racer
Sarewar
(DJoin Ranguri © 0367

Bt Place on the noticeboard."
"./log-card-128-lost-relative-1.jpg","Ż Lost Relative | /
My dear father, Rusmag, left | |
w
for Meratu some time ago and Mm
hasn t come back. Unfortunately, | A
I have many rehearsalsand 4
performances Im obliged to attend
so I can t leave for Meratu myself.

He hasn't been the same since the
incident and I worry something has
happened to him. Please bring him home.
- Sumaya, the scarlet macaw actress
Meratu

GE) Visit the station © 0142
Bt Place on the noticeboard."
"./log-card-129-voyage-of-mercy-1.jpg","i _ Noyage of Mercy | /
Rienshtum has been the pinnacle |
of cultural advancement, but =
has clung to violent traditions. (ay
These outdated means of |
entertainment must be replaced
with more civilised events.

We need help earning the support of the
Rienian city council, which takes regular
cruises from Hezembi to Rienshtum.

- Vequniel, the carpet chameleon activist
Hezembi

& Join the cruise @ 0380
byt Place to the back of
the quest slot."
"./log-card-130-birthday-party-1.jpg","Ż Birthday Party /
To mark me turning 300 years | |
old, Sarewar wants to arrange a =
celebration. Id love to invite my | >
dear friends, Niroko and Palanal. SQ
Where Palanal lives nowadays,

I'm not exactly sure, but Niroko
should know more. He owns a nice
home in Teshune’s town centre.

I would start there, my dear.

- Yu Zhan, the veiled chameleon elder
Teshune
(© Meet Niroko © 0360

Wt Place on the noticeboard."
"./log-card-131-foundation-1.jpg","i | Foundation | /
Have you ever felt the desire to | zk
take a chance? To leave behind | ©
the comfort of your old routine? Wie
Well, I have — recently. Idlike ™
to journey to Hezembi using the
old trade route through Timwar Rift.
Would you accompany me, please?

When picked up, take @ 290 from Hi.
If Ulasiay @ is not with you, abandon.
2 spaces north of Hezembi
& Halfway stop @ 0365

AE Return Ulasiay £ to HL.

Place on the noticeboard."
"./log-card-132-dream-seeker-1.jpg","Ż są Dream Seeker | /
Ancient tribes have practised rites |
beseeching an entity known as =
Hiroshank, to lead them into their | A
own dreams through meditation. SQ
To do this ourselves, we only
need a statue of Hiroshank. Meet our
contact, Lelric, at the university and
help him secure one from a professor.
- Morazon, the long-nosed horned
frog mistress of the Lodge
Arhin
z) Meet Lelric © 0355
Bt Place on the noticeboard."
"./log-card-133-era-of-trade-masters-1.jpg","Ż Gra of Trade masters | /
Once again, we are faced with |
the selection of a new Floating =
Manager. Our organisation is | 5
involved in the process of the |
selection of such an individual.
As tradition says, that individual
is selected by holding a trading
competition, but we re low on judges.
Come to our office to learn the ropes.
- Bammlann, the snowy owl supervisor
Sarewar
Q Meet Bammlann # 0131
Bt Place on the noticeboard."
"./log-card-134-collector-1.jpg","Ż | Collector | /
Some of the most esteemed parties | |
for Arhin’s elite are arranged =
by one of their ruling families, | x
the Bluemills. They possess the |
Golden Millstone, a relic Id like
to add to my collection one day.
Here s an invitation card that gets you
inside. Locate where they display the
family heirloom and report back to me.
- Araltai, the grey marmot collector
Arhin
Go to the party © 0203
Wt Place on the noticeboard."
"./log-card-135-bag-of-troubles-1.jpg","Ż Bag of Troubles | /
Excellent! You re perfect for _ | >
this simple routine operation. =

The less known your face | =
is in my field, the better. 3
Take this bag and deliver it to
my colleague in the ranger station.
The rangers shouldn't be a problem
as long as you keep a low profile.
- Redavis, the steppe polecat
Rienian courier
Meratu
(Ż Visit the station © 0297
Bt Place on the noticeboard."
"./log-card-136-high-hopes-1.jpg","i; + ee ~
I got an idea from this large | |
basket I found for cheap. Strap on m
a fabric bag along with a burner, | >
and we have a vehicle capable of 43
transporting folk from city to city!
There are suitable burners in
Rienshtum. Drop by the bank and
take a modest loan in my name before
meeting the seller and we re all set.
- Olamide, the dodo entrepreneur
Rienshtum
GE) Visit the bank © 0201
Bt Place on the noticeboard."
"./log-card-137-school-of-life-1.jpg","Ż | Śchool of Life | /
We offer street kids education — | |
and a daily warm meal for free =
at our New Life charity school. | 4
Our headmaster expelled two of 83
our students after they witnessed
him stealing money from the school.
Please find the kids from their usual
street and persuade them to testify.
We need the money back desperately!
- Zefikar, the steppe polecat teacher
Rienshtum
Ś Look for the kids £© 0291
Bt Place on the noticeboard."
"./log-card-138-final-resting-place-1.jpg","ie Final Resting Place | /
One of my aunts died recently. She | Al
lived alone and had an odd sense | ©
of humour, hiding her testament. | 3
She left this riddle asahint: ™&
| She moves of a LaGEE
i Ahow See the answer 2
DoS ee
Meet me at her home if you wish
to solve the riddle with me.
- Konyato, the golden eagle journalist
1 space west of Yezden
Ś Visit the aunts home (ZAW
Wt Place on the noticeboard."
"./log-card-139-kharimias-vacation-1.jpg","Ż Kharimia’s Vacation | /
Theresa famous theatrein  g wał
Hezembi I desire to visit. Lets go! | ©
| ow
When picked up, take ©
@ 280 from iit. |
If you leave the spaces below or
Kharimia @ is not with you, abandon.
| Mers gy
i BO PGmip
WIG —
| Hezembi
GE) Visit the theatre © 0048
AE Return Kharimia © to GIL.
Place on the noticeboard."
"./log-card-140-building-paradise-1.jpg","Ż - Building Parądise | /
Our company is transforming |
a section of Meratu into a =
state-of-the-art vacation po
resort! No corner will be cut, |
nor any expense spared.

I'll have work for you. Ask for me at
the construction site, whose location is
detailed below. Hope to see you soon!

- Fareen, the stump-tailed
chameleon representative
Meratu
& Meet Fareen © 0069
byt Place to the back of
the quest slot."
"./log-card-141-sleeping-malice-1.jpg","Ż Ę Sleeping Malice | /
I live here in the temples to keep | zh
an eye on the monks on behalf of =
the Awakened. I can confirm that Qian
our sacred relic has been stolen SQ
and brought here. Preparations
need to be made to reacquire it.
Please inform my comrades in
Chabahr about the situation
before returning with them.
- Fhan, the alpine marmot agent
Chabahr
Q Meet Fhan s friends (ZAkylu
Bt Place on the noticeboard."
"./log-card-142-rebel-uprising-1.jpg","Ż __Rebel Uprising |
Arhin’s ruling elite families have | |
trampled us common folks for =
too long! No more should they be | x5
allowed to abuse our laws for their SQ
gains! It is time for a revolution!
Join me and my hundreds of
brothers and sisters in the march
to end this tyranny! We must
put them out of power!
- Jernin-jan, the chicken revolutionary
Arhin
Ś Join the revolution  $GARNE
byt Place to the back of
the quest slot."
"./log-card-143-sweet-relief-1.jpg","Ż | Śweet Relief | /

A wanted polecat named Semran | |
is hiding near Teshune. Heis | =
cunning but has a weakness, | 5

his love for delicacies. ią
Share these honey pastries at the
camp and I bet Semran’s allies will
contact you. Deliver Semran to a guard
outpost after you have captured him.
- Vogeira, the grey wolf
forest ranger captain
Teshune
(D Visit the camp © 0292
Bt Place on the noticeboard."
"./log-card-144-thirst-of-knowledge-1.jpg","Our research group is in a !
continuous deficit, struggling to =
complete our projects. Millennium | R
Foundation has generously |
funded us in the past but now
hesitates to continue doing so.

Go see my contact, Uren, and vouch for
us. Our whole team awaits your results.
- Soward, the boreal owl
professor of astronomy
Hezembi

GS) Meet Uren © 0130
Bt Place on the noticeboard."
"./log-card-145-mercenarys-honour-1.jpg","Ż _ Mercenary's Honour | /
Perriv, a young arctic fox, |
hasn't returned from her =
latest assignment. We wish Dr
for her safe return sowecan (8
learn what happened.
Go meet Ragoya, one of our
Hezembian informants, who claims
to have seen Perriv recently.
- Monris, the steppe polecat
mercenary captain
Hezembi
Q Meet Ragoya @ 0104
Wt Place on the noticeboard."
"./log-card-146-growing-pains-1.jpg","Ż | Growing Pains | /

I escaped from wicked maize | |
farm owners. The food was bad =
and they beat us! They held us in | =
chains and forced us to work for SQ

them. I was lucky to get away!

They ll take me back to the horrible

farm if I speak to city guards.
You must help me! Free my
friends from the evil farmers!
- Gyldia, the long-tailed duck orphan
1 space south of Meratu
(QD Visit the farm © 0293"
"./log-card-147-runaway-prince-1.jpg","Ż _ Runaway Prince | /
I'm in charge of the safety of | |
Zano, the crown prince of Gemsed. | =
He is currently an exchange 1
student at Arhin University and 8
has fled secretly to Rienshtum.

Please take this picture of the
prince and make sure Zano returns
without revealing his identity.

- Odasak, the striped polecat
royal bodyguard captain
Rienshtum
Ś Look for Zano @ 0077

Wt Place on the noticeboard."
"./log-card-148-smouldering-wood-1.jpg","Ż — Smouldering Wood | /
Rovun, my employer, owns a large | |
sawmill. A lynx named Hilemo | =
is in prison for attempting to | Psa
burn it down. We believe Jaonka, 83
a previous co-owner of the
sawmill, to be behind the arson plan.
Please find evidence to support our
presumptions. Jaonka’s firm would
be the logical place to start.
- Edrosia, the snowy owl secretary
Yezden
G) Visit Jaonka’s firm GEE
Bt Place on the noticeboard."
"./log-card-149-bluey-1.jpg","' e \ Bluey |
we « Blue-tongued Skink
+; bd m
4 w. ""IRQ a — uk
Scent Mercenary c=
Unfit for civilised society, Bluey found a
home in the mercenaries, and he quickly
became Maloxoch s most trusted scout.
In *» skill checks, get GK9.
Fight 5 Search
Get and reroll up to 1 &%.
Spend 4.© to cElEq 2.
Otherwise, clscerel."
"./log-card-149-jardak-1.jpg","Ss
iP Jardak |
| Little Ow] i
a ASA „| z >
""4 Pe | 4.7 Se 4 fa <> R
wt m2, *wsm >< ©
a M RS A 4 Che B)
ik O zda Ail i ATT
Night vision | Mercenary Flight
Jardak s keen eyes have been crucial in
many campaigns. Shes also often the
one who breaks up brawls in the camp.
In © skill checks, get GK).
Intimidate z Observe
Get and reroll up to 1 &.
Spend 4.) to Geleqy 2.
Otherwise, clsearel."
"./log-card-149-marlina-1.jpg","€ Sry
| Brown Bear a
Sentinel - Mercenary , Scent
Marlina has always been the most
knightlike member of her group.
If you would get Wounded &,
return it to KIA.
Fight = Force
Get @&9 and reroll up to 1 &.
Spend 4.© to caleqy 2.
Otherwise, clscerel."
"./log-card-149-momoeloxtohual-1.jpg",", Re aa
ś Ę 8 Momoeloxtohual
f | Spectacled Bear :
AZS © |
BABRN W ZPA AŻ
Might „ Mercenary , Scent
Momo is a founding member of Strong
Arm, and she is still strongly against
the alliance with Violet Knights.
In % and A skill checks, get GE).
Fight 4 Climb
Get G9.
Spend 5© to caleqy 2.
Otherwise, GISCARI."
"./log-card-149-ofu-1.jpg","¢ CTT
: Giant Pangolin a |
2 Vy ae —_
AE: Ak u. ź |6
i= Se 4)?
Careless „ Mercenary :
A mercenary trainee, Ofu is always
eager to fight. He is still chaotic but has
learned to turn it into an advantage.
In % skill checks, get GI£9.
Fight
Reroll up to 5 $5 and delay 1.
Spend 4.© to delkyy 2.
Otherwise, cisearel."
"./log-card-149-sahiri-1.jpg","e
U» a Yo | | „| %B
Boaster „ Mercenary „ Swim
Sahiri inflates her tall tales as much as
her body. She's just too busy to prove she
can punch through the Teshune wall.
In % and IF skill checks, convert each
pair of 1 Z and 1 B into @9.
Fight = Intimidate
Reroll 1 &%.
Spend 4 © to chlEpy 2.
Otherwise, clsearecl."
"./log-card-150-bar-of-soap-1.jpg","TA
©"" p
o) bar of Soap |
| <LL Zz A z)
Św) B
GS CSR
Lubricant „ Aroma
Washing regularly affects how others
perceive you. This slippery substance has
some other unconventional uses as well.
Convince
Get and reroll up to 1 Gy.
Fight
Discard to roll ©.
1-9: Get GED.
10 - 12: Get GEJ."
"./log-card-150-black-hat-1.jpg","a
ge?
“to Black Hat |
- gm |
Shady R
The brim of a hat pointed low, shadow
cast over the face. It is the classic
mysterious and menacing look, but
sometimes you just want to shield
your eyes from harsh sunlight.
Intimidate
Get and reroll up to 1 &%.
Explore
Reroll up to 2 &."
"./log-card-150-cleva-the-civil-1.jpg","fo
jJ0y Clevathe civil |
‘ Dwarf Waterdog pa
OZ > ©
~~ AS VATA oe z ee y (
Communication „ Scholar
A master of communication, Cleva has
learned everything from the echidna
tongue twister to the reverse pawshake
of the ocelots. Now she has graced you
with the honour of carrying her antique
bowl for her, so don t you dare drop it.
In & skill checks, you may discard
or spend 4 © to get @B."
"./log-card-150-emerald-ring-1.jpg","fas.
AON | Smerald Ring |
Z RO —
Fancy mama”
Ruling polecat families of Rienshtum
are known for wearing jewellery
adorned with big emeralds.
Intimidate
Get ŻY.
Convince
Reroll 1 &."
"./log-card-150-flute-1.jpg","pom

Music amm

A weird-looking instrument played

by the local polecatfolk. With enough

patience, you can make somewhat
non-irritating sounds with it.

Recall z Convince
Reroll up to 3 $."
"./log-card-150-hand-mirror-1.jpg","a
CF =
‘ to) | Hand Mirror |
6
©) E
mzk
QI
Fancy NN
Using a mirror to groom oneself up is
often seen as vain by the common folk.
That same folk still seem to look up to
those who do take care of themselves.
In @ skill checks, reroll up to 2 &.
Sneak
Reroll 1 &%."
"./log-card-150-into-the-wild-vol-2-1.jpg","a
C=
poy Into the Wild, Vol 2 _
A a oi
Survival ,' Literature
This second volume explores and
expands on topics such as surviving in
the wilderness and recognising local
flora and fauna. Boriwe Publishing
hopes that it climbs the charts like
its best-selling predecessor, creating
yet another evergreen title.
In A skill checks, you may reroll up
to 1 $5 and convert 1 B into GIC9."
"./log-card-150-letaka-the-learned-1.jpg","fot
4 O | Letaka the Learned
i Dwarf Waterdog pa
PET RR SZK | oO
Knowledge : Tourism
What waterdogs lack in the practical
realm, they more than make up for by
their ability to soak up information
like a sponge. Letaka is a perfect
example of that, loving to experience
and study the world around her
from the comfort of her own bowl.
In @ skill checks, you may discard
or spend 4 © to get £X9."
"./log-card-150-life-in-shadows-1.jpg","ola
""W 2 + +
JOY Life in Shadows |
= =
| 03)
mzk
QI
—
Thievery „ Literature
Very little is known about this
mysterious codex with no known
author. However, its contents are sure
to unlock new avenues and approaches
to a variety of sneaky situations.
In ® skill checks, you may reroll up
to 1 $5 and convert 1 & into GI79."
"./log-card-150-mint-pastilles-1.jpg","Dg Mint Pastilles — |
(2 4 ASO Li
Qe Ss =
Rue © SS=
Snack „ Loud
The credit for inventing mint pastilles
has fallen on Pus the muskrat. She
sought to help her friend, a famous
writer, Jojo the groundhog, who had a
sore voice constantly from pitching his
zany ideas to hundreds of publishers.
Convince z Recall
Reroll up to 2 &%. You may
discard to get €J."
"./log-card-150-newspapers-1.jpg","JOW EWSpapers — |
— <A
Literature.
Staying up to date in today s
fast-moving world can be exciting for
some, but for others it is exhausting.
Recall 4 Convince
Get G9."
"./log-card-150-perfume-1.jpg","A
© Nes
6 =
SS 7.9 972 |
Fancy , Aroma
A liquid made by mashing rose
petals. The scent is affiliated with
nobles and folks of wealth.
Convince
Get GRY.
Sneak
Reroll up to 2 $b. You may
discard to get (2%) as well."
"./log-card-150-pocket-encyclopedia-1.jpg","pl m
c >
joy Pocket Encyclopedia |
f =
=< JE.
a )
Knowledge . Literature
Tidel, an agami heron researcher, was
granted special permission to study the
huge desert monitor archives. She often
recalls that managing to condense it all
into one pocket-sized book was what
truly caused her career to take off.
In @ skill checks, you may reroll up
to 1 $5 and convert 1 into @X9."
